TWT,AMP
1467.24,0.021755979
1467.32,0.02127643
1467.4,0.020798928
1467.48,0.020323543
1467.56,0.019850493
1467.64,0.019380445
1467.72,0.018913489
1467.8,0.018449772
1467.88,0.017989501
1467.96,0.017532937
1468.04,0.017080476
1468.12,0.016632442
1468.2,0.016188974
1468.28,0.015750312
1468.36,0.015316816
1468.44,0.014888626
1468.52,0.014465827
1468.6,0.014048658
1468.68,0.013637437
1468.76,0.013232447
1468.84,0.012833909
1468.92,0.012441888
1469,0.012056438
1469.08,0.011677678
1469.16,0.011305942
1469.24,0.0109417
1469.32,0.010584887
1469.4,0.010235604
1469.48,0.009894026
1469.56,0.009560363
1469.64,0.009234734
1469.72,0.008917354
1469.8,0.008608261
1469.88,0.008307678
1469.96,0.008015785
1470.04,0.007732785
1470.12,0.007458625
1470.2,0.007193208
1470.28,0.006936791
1470.36,0.006689552
1470.44,0.006451563
1470.52,0.006223009
1470.6,0.006003589
1470.68,0.005793505
1470.76,0.005592812
1470.84,0.005401594
1470.92,0.005220028
1471,0.005048122
1471.08,0.004885841
1471.16,0.004733148
1471.24,0.004590079
1471.32,0.004456762
1471.4,0.004333374
1471.48,0.004219855
1471.56,0.004116099
1471.64,0.004022143
1471.72,0.003938025
1471.8,0.003863749
1471.88,0.003799201
1471.96,0.003744318
1472.04,0.003699066
1472.12,0.003663299
1472.2,0.003637064
1472.28,0.003620351
1472.36,0.003613107
1472.44,0.00361537
1472.52,0.003627094
1472.6,0.003648099
1472.68,0.003678296
1472.76,0.003717656
1472.84,0.003766131
1472.92,0.003823721
1473,0.003890248
1473.08,0.003965497
1473.16,0.004049259
1473.24,0.00414141
1473.32,0.004242083
1473.4,0.004350973
1473.48,0.004467908
1473.56,0.004592858
1473.64,0.004725765
1473.72,0.004866475
1473.8,0.005014977
1473.88,0.005171222
1473.96,0.005335028
1474.04,0.005506364
1474.12,0.005684692
1474.2,0.005869958
1474.28,0.006061984
1474.36,0.006260435
1474.44,0.006465145
1474.52,0.006676153
1474.6,0.006893504
1474.68,0.007117059
1474.76,0.007346498
1474.84,0.007581722
1474.92,0.007822237
1475,0.008067897
1475.08,0.00831854
1475.16,0.008573879
1475.24,0.008833724
1475.32,0.009098021
1475.4,0.009366874
1475.48,0.009640008
1475.56,0.009917444
1475.64,0.010198877
1475.72,0.010483951
1475.8,0.010772268
1475.88,0.011063639
1475.96,0.01135792
1476.04,0.011655
1476.12,0.01195494
1476.2,0.012257356
1476.28,0.012561992
1476.36,0.012868607
1476.44,0.013177033
1476.52,0.013486933
1476.6,0.013798193
1476.68,0.014110716
1476.76,0.014424345
1476.84,0.014738958
1476.92,0.015054271
1477,0.015370042
1477.08,0.015686077
1477.16,0.016002139
1477.24,0.016318087
1477.32,0.016634029
1477.4,0.016949545
1477.48,0.01726441
1477.56,0.017578497
1477.64,0.017891644
1477.72,0.018203582
1477.8,0.018514026
1477.88,0.018822903
1477.96,0.01913008
1478.04,0.019435359
1478.12,0.01973863
1478.2,0.020039707
1478.28,0.020338298
1478.36,0.020634341
1478.44,0.020927641
1478.52,0.021217902
1478.6,0.021505082
1478.68,0.021788974
1478.76,0.022069547
1478.84,0.022346867
1478.92,0.02262059
1479,0.022890487
1479.08,0.023156544
1479.16,0.023418219
1479.24,0.023675539
1479.32,0.023928758
1479.4,0.02417763
1479.48,0.024421836
1479.56,0.024661332
1479.64,0.024896045
1479.72,0.025125825
1479.8,0.025350656
1479.88,0.025570529
1479.96,0.025785337
1480.04,0.02599517
1480.12,0.026199579
1480.2,0.026398278
1480.28,0.026591327
1480.36,0.026778558
1480.44,0.026959862
1480.52,0.027135315
1480.6,0.027304778
1480.68,0.027467961
1480.76,0.027625002
1480.84,0.027775811
1480.92,0.027920248
1481,0.028058579
1481.08,0.028190715
1481.16,0.028316713
1481.24,0.028436133
1481.32,0.028549394
1481.4,0.028656121
1481.48,0.028756371
1481.56,0.028850089
1481.64,0.028937146
1481.72,0.029017536
1481.8,0.029091335
1481.88,0.029158574
1481.96,0.029219266
1482.04,0.029273515
1482.12,0.029321286
1482.2,0.029362348
1482.28,0.029396635
1482.36,0.029424059
1482.44,0.029444815
1482.52,0.029458884
1482.6,0.029466368
1482.68,0.029467331
1482.76,0.029461935
1482.84,0.029449852
1482.92,0.029431246
1483,0.029406094
1483.08,0.029374445
1483.16,0.029336386
1483.24,0.029291851
1483.32,0.029240863
1483.4,0.029183456
1483.48,0.029119837
1483.56,0.029050114
1483.64,0.02897437
1483.72,0.02889265
1483.8,0.028804816
1483.88,0.02871097
1483.96,0.028611172
1484.04,0.028505502
1484.12,0.028394128
1484.2,0.028277029
1484.28,0.028154136
1484.36,0.028025553
1484.44,0.027891558
1484.52,0.027752266
1484.6,0.027607555
1484.68,0.027457375
1484.76,0.027301878
1484.84,0.027141193
1484.92,0.026975406
1485,0.02680478
1485.08,0.026629379
1485.16,0.026449292
1485.24,0.02626444
1485.32,0.026074679
1485.4,0.025880121
1485.48,0.025681281
1485.56,0.025478145
1485.64,0.02527091
1485.72,0.025059698
1485.8,0.024844258
1485.88,0.024624896
1485.96,0.024401591
1486.04,0.024174501
1486.12,0.023943402
1486.2,0.023708725
1486.28,0.0234709
1486.36,0.023229654
1486.44,0.02298503
1486.52,0.022737152
1486.6,0.022486107
1486.68,0.022231978
1486.76,0.021974861
1486.84,0.021714876
1486.92,0.021452143
1487,0.021186765
1487.08,0.020919193
1487.16,0.020649169
1487.24,0.020376531
1487.32,0.020101446
1487.4,0.019824101
1487.48,0.019544414
1487.56,0.019262377
1487.64,0.018978222
1487.72,0.018692087
1487.8,0.018404026
1487.88,0.018114266
1487.96,0.017822851
1488.04,0.017529956
1488.12,0.017235698
1488.2,0.016940068
1488.28,0.016643178
1488.36,0.016345284
1488.44,0.016046771
1488.52,0.015747008
1488.6,0.015445424
1488.68,0.015142581
1488.76,0.014838775
1488.84,0.01453418
1488.92,0.014228933
1489,0.013922837
1489.08,0.013615663
1489.16,0.013307763
1489.24,0.012999194
1489.32,0.012690181
1489.4,0.012380735
1489.48,0.012070773
1489.56,0.011760316
1489.64,0.011449577
1489.72,0.01113857
1489.8,0.010827033
1489.88,0.010515367
1489.96,0.010203274
1490.04,0.009890904
1490.12,0.009578279
1490.2,0.00926543
1490.28,0.008952376
1490.36,0.008639139
1490.44,0.008325692
1490.52,0.00801204
1490.6,0.007698203
1490.68,0.007384327
1490.76,0.007070522
1490.84,0.006756896
1490.92,0.006443265
1491,0.006129494
1491.08,0.005815559
1491.16,0.005501618
1491.24,0.005187748
1491.32,0.004873809
1491.4,0.004559597
1491.48,0.004245291
1491.56,0.003930949
1491.64,0.003616517
1491.72,0.003301609
1491.8,0.00298647
1491.88,0.002671089
1491.96,0.002355557
1492.04,0.002040159
1492.12,0.001724612
1492.2,0.001408726
1492.28,0.001092448
1492.36,0.000775648
1492.44,0.000458256
1492.52,0.000140505
1492.6,-0.000177718
1492.68,-0.000496397
1492.76,-0.00081591
1492.84,-0.001135514
1492.92,-0.001455518
1493,-0.001776264
1493.08,-0.002097839
1493.16,-0.002420172
1493.24,-0.002743214
1493.32,-0.003067052
1493.4,-0.003391859
1493.48,-0.003717627
1493.56,-0.004044504
1493.64,-0.004372612
1493.72,-0.004702019
1493.8,-0.005032515
1493.88,-0.005364105
1493.96,-0.005696819
1494.04,-0.006030606
1494.12,-0.0063655
1494.2,-0.006701873
1494.28,-0.007039834
1494.36,-0.007379493
1494.44,-0.007720889
1494.52,-0.00806402
1494.6,-0.008408777
1494.68,-0.008755085
1494.76,-0.009103167
1494.84,-0.009453157
1494.92,-0.009805077
1495,-0.010158918
1495.08,-0.010514794
1495.16,-0.010872739
1495.24,-0.011232749
1495.32,-0.0115945
1495.4,-0.011958351
1495.48,-0.012324597
1495.56,-0.012693177
1495.64,-0.013064125
1495.72,-0.013437568
1495.8,-0.013813504
1495.88,-0.014191916
1495.96,-0.014572819
1496.04,-0.014956199
1496.12,-0.015341993
1496.2,-0.015730177
1496.28,-0.016120965
1496.36,-0.016514383
1496.44,-0.016910692
1496.52,-0.017309697
1496.6,-0.017711406
1496.68,-0.018115805
1496.76,-0.018522904
1496.84,-0.018932717
1496.92,-0.019345189
1497,-0.019760269
1497.08,-0.020178076
1497.16,-0.020598721
1497.24,-0.021022252
1497.32,-0.021448645
1497.4,-0.021877824
1497.48,-0.022309827
1497.56,-0.022744577
1497.64,-0.023181803
1497.72,-0.023621473
1497.8,-0.024063823
1497.88,-0.024508878
1497.96,-0.02495666
1498.04,-0.025407088
1498.12,-0.025860092
1498.2,-0.026315624
1498.28,-0.026773609
1498.36,-0.027233966
1498.44,-0.027696595
1498.52,-0.028161517
1498.6,-0.028628867
1498.68,-0.029098477
1498.76,-0.029570106
1498.84,-0.03004345
1498.92,-0.03051846
1499,-0.030995159
1499.08,-0.031473614
1499.16,-0.031953769
1499.24,-0.032435499
1499.32,-0.032918723
1499.4,-0.03340338
1499.48,-0.033889307
1499.56,-0.034376387
1499.64,-0.034864709
1499.72,-0.035354077
1499.8,-0.035844313
1499.88,-0.036335332
1499.96,-0.036826969
1500.04,-0.037318764
1500.12,-0.037810728
1500.2,-0.038302424
1500.28,-0.038793764
1500.36,-0.039284879
1500.44,-0.039775641
1500.52,-0.040265847
1500.6,-0.040755523
1500.68,-0.041244486
1500.76,-0.041732424
1500.84,-0.042219109
1500.92,-0.042704262
1501,-0.043187782
1501.08,-0.043669539
1501.16,-0.04414929
1501.24,-0.044626689
1501.32,-0.045101482
1501.4,-0.045573597
1501.48,-0.046042877
1501.56,-0.046509146
1501.64,-0.046972242
1501.72,-0.04743196
1501.8,-0.047888026
1501.88,-0.048340178
1501.96,-0.048788586
1502.04,-0.049232521
1502.12,-0.049671779
1502.2,-0.050106141
1502.28,-0.050535358
1502.36,-0.050959393
1502.44,-0.051377947
1502.52,-0.05179061
1502.6,-0.052197205
1502.68,-0.052597512
1502.76,-0.052991128
1502.84,-0.053377815
1502.92,-0.053757393
1503,-0.05412973
1503.08,-0.054494634
1503.16,-0.054851752
1503.24,-0.055200772
1503.32,-0.055541414
1503.4,-0.055873483
1503.48,-0.05619696
1503.56,-0.056511514
1503.64,-0.056816721
1503.72,-0.057111911
1503.8,-0.057397154
1503.88,-0.057672136
1503.96,-0.057936744
1504.04,-0.058190721
1504.12,-0.05843383
1504.2,-0.058665854
1504.28,-0.058886639
1504.36,-0.059095844
1504.44,-0.059293104
1504.52,-0.05947825
1504.6,-0.059650956
1504.68,-0.059811028
1504.76,-0.059958129
1504.84,-0.060091988
1504.92,-0.060212326
1505,-0.060319222
1505.08,-0.060412465
1505.16,-0.060491544
1505.24,-0.060556371
1505.32,-0.060606697
1505.4,-0.060642259
1505.48,-0.060662827
1505.56,-0.06066818
1505.64,-0.060658115
1505.72,-0.060632613
1505.8,-0.060591564
1505.88,-0.060534568
1505.96,-0.060461517
1506.04,-0.06037204
1506.12,-0.06026605
1506.2,-0.060143635
1506.28,-0.060004589
1506.36,-0.059848619
1506.44,-0.059675557
1506.52,-0.059485295
1506.6,-0.059277716
1506.68,-0.059052866
1506.76,-0.058810216
1506.84,-0.058549535
1506.92,-0.058270955
1507,-0.057974389
1507.08,-0.057659768
1507.16,-0.057327178
1507.24,-0.056976703
1507.32,-0.056608158
1507.4,-0.056221494
1507.48,-0.055816462
1507.56,-0.055393407
1507.64,-0.054951237
1507.72,-0.054489942
1507.8,-0.054010029
1507.88,-0.053511383
1507.96,-0.052994099
1508.04,-0.05245834
1508.12,-0.051904271
1508.2,-0.051331815
1508.28,-0.050740728
1508.36,-0.050131074
1508.44,-0.049503203
1508.52,-0.048856963
1508.6,-0.048192477
1508.68,-0.047509743
1508.76,-0.046808862
1508.84,-0.046089909
1508.92,-0.045353078
1509,-0.044598405
1509.08,-0.043825948
1509.16,-0.043035741
1509.24,-0.042228012
1509.32,-0.041402978
1509.4,-0.040560815
1509.48,-0.039701681
1509.56,-0.038825922
1509.64,-0.037933745
1509.72,-0.037025267
1509.8,-0.03610056
1509.88,-0.035159809
1509.96,-0.034203258
1510.04,-0.033231177
1510.12,-0.032243632
1510.2,-0.031241095
1510.28,-0.030223788
1510.36,-0.029191976
1510.44,-0.028145932
1510.52,-0.027085873
1510.6,-0.026012518
1510.68,-0.0249262
1510.76,-0.023826595
1510.84,-0.0227142
1510.92,-0.021589497
1511,-0.020452744
1511.08,-0.019304299
1511.16,-0.018144405
1511.24,-0.016973382
1511.32,-0.015791742
1511.4,-0.014600004
1511.48,-0.013398596
1511.56,-0.012187802
1511.64,-0.010967939
1511.72,-0.009739437
1511.8,-0.008502684
1511.88,-0.00725817
1511.96,-0.006006489
1512.04,-0.004748071
1512.12,-0.003483284
1512.2,-0.002212152
1512.28,-0.000935421
1512.36,0.00034636
1512.44,0.001632769
1512.52,0.002923358
1512.6,0.004217708
1512.68,0.005515316
1512.76,0.006815532
1512.84,0.008117972
1512.92,0.00942219
1513,0.010727562
1513.08,0.012033653
1513.16,0.01334023
1513.24,0.01464673
1513.32,0.01595257
1513.4,0.017257199
1513.48,0.018560028
1513.56,0.019860497
1513.64,0.021158067
1513.72,0.022452296
1513.8,0.023742811
1513.88,0.025029093
1513.96,0.026310476
1514.04,0.027586497
1514.12,0.028856572
1514.2,0.030120058
1514.28,0.031376535
1514.36,0.032625602
1514.44,0.033866764
1514.52,0.035099552
1514.6,0.036323442
1514.68,0.037537858
1514.76,0.03874223
1514.84,0.039936036
1514.92,0.04111876
1515,0.042289856
1515.08,0.043448766
1515.16,0.044595178
1515.24,0.045728623
1515.32,0.046848837
1515.4,0.047955048
1515.48,0.049046792
1515.56,0.050123547
1515.64,0.051184857
1515.72,0.052230279
1515.8,0.053259287
1515.88,0.054271411
1515.96,0.05526616
1516.04,0.056243197
1516.12,0.057202142
1516.2,0.058142543
1516.28,0.059063873
1516.36,0.059965738
1516.44,0.060847683
1516.52,0.061709082
1516.6,0.062549787
1516.68,0.063369585
1516.76,0.064167855
1516.84,0.064944479
1516.92,0.065699064
1517,0.066431195
1517.08,0.067140649
1517.16,0.067827057
1517.24,0.068489855
1517.32,0.069128723
1517.4,0.069743094
1517.48,0.070332859
1517.56,0.070897876
1517.64,0.071437965
1517.72,0.071952851
1517.8,0.072442288
1517.88,0.072906092
1517.96,0.073344024
1518.04,0.073755751
1518.12,0.074140932
1518.2,0.074499412
1518.28,0.074831021
1518.36,0.075135484
1518.44,0.075412408
1518.52,0.075661759
1518.6,0.075883647
1518.68,0.076077911
1518.76,0.076244435
1518.84,0.076383128
1518.92,0.076493983
1519,0.076577042
1519.08,0.076632101
1519.16,0.07665907
1519.24,0.076657854
1519.32,0.076628382
1519.4,0.076570571
1519.48,0.076484467
1519.56,0.076370172
1519.64,0.076227567
1519.72,0.076056416
1519.8,0.07585665
1519.88,0.075628523
1519.96,0.075372311
1520.04,0.07508834
1520.12,0.074776248
1520.2,0.074436152
1520.28,0.074068305
1520.36,0.073672996
1520.44,0.073250104
1520.52,0.072799923
1520.6,0.072322543
1520.68,0.071817989
1520.76,0.071286575
1520.84,0.070728638
1520.92,0.070144382
1521,0.069533915
1521.08,0.068897299
1521.16,0.068235149
1521.24,0.067547678
1521.32,0.066834509
1521.4,0.06609608
1521.48,0.06533269
1521.56,0.06454473
1521.64,0.063732685
1521.72,0.062897128
1521.8,0.062038511
1521.88,0.061157302
1521.96,0.060253463
1522.04,0.059326553
1522.12,0.058377273
1522.2,0.057406207
1522.28,0.056413796
1522.36,0.055400618
1522.44,0.054367099
1522.52,0.053313503
1522.6,0.052240201
1522.68,0.051147687
1522.76,0.050036494
1522.84,0.04890691
1522.92,0.047759024
1523,0.046593485
1523.08,0.045411202
1523.16,0.044212496
1523.24,0.042997802
1523.32,0.041767547
1523.4,0.040522258
1523.48,0.039262645
1523.56,0.037989292
1523.64,0.036702441
1523.72,0.035402546
1523.8,0.034090092
1523.88,0.032765755
1523.96,0.031429846
1524.04,0.030082921
1524.12,0.028725535
1524.2,0.027358347
1524.28,0.025981927
1524.36,0.02459683
1524.44,0.023203553
1524.52,0.021802794
1524.6,0.020395169
1524.68,0.018981168
1524.76,0.017561325
1524.84,0.016136243
1524.92,0.014706474
1525,0.013272585
1525.08,0.01183511
1525.16,0.010394655
1525.24,0.008951707
1525.32,0.007506805
1525.4,0.006060743
1525.48,0.004614014
1525.56,0.003167069
1525.64,0.001720788
1525.72,0.000275613
1525.8,-0.001168012
1525.88,-0.00260967
1525.96,-0.004048407
1526.04,-0.005483567
1526.12,-0.006914843
1526.2,-0.008341654
1526.28,-0.009763362
1526.36,-0.011179056
1526.44,-0.012588418
1526.52,-0.013991134
1526.6,-0.015386843
1526.68,-0.016774837
1526.76,-0.018154558
1526.84,-0.019525432
1526.92,-0.02088705
1527,-0.022239084
1527.08,-0.023580139
1527.16,-0.024910085
1527.24,-0.026228528
1527.32,-0.027534975
1527.4,-0.028828928
1527.48,-0.030109932
1527.56,-0.031377325
1527.64,-0.03263049
1527.72,-0.033869175
1527.8,-0.03509294
1527.88,-0.036301331
1527.96,-0.037494044
1528.04,-0.03867053
1528.12,-0.039830272
1528.2,-0.040972811
1528.28,-0.042097679
1528.36,-0.043204381
1528.44,-0.044292447
1528.52,-0.045361948
1528.6,-0.046412768
1528.68,-0.047444462
1528.76,-0.04845647
1528.84,-0.049448031
1528.92,-0.05041875
1529,-0.051368413
1529.08,-0.052296749
1529.16,-0.053203363
1529.24,-0.054088326
1529.32,-0.05495113
1529.4,-0.055791333
1529.48,-0.056608134
1529.56,-0.057401845
1529.64,-0.058172526
1529.72,-0.058919723
1529.8,-0.059643088
1529.88,-0.060342361
1529.96,-0.061017528
1530.04,-0.061668464
1530.12,-0.062294892
1530.2,-0.062896628
1530.28,-0.063473229
1530.36,-0.064024573
1530.44,-0.064550783
1530.52,-0.06505146
1530.6,-0.065526765
1530.68,-0.065976664
1530.76,-0.066400933
1530.84,-0.066799338
1530.92,-0.06717176
1531,-0.067518235
1531.08,-0.067838868
1531.16,-0.068133526
1531.24,-0.068402122
1531.32,-0.068644532
1531.4,-0.068860709
1531.48,-0.069050636
1531.56,-0.06921458
1531.64,-0.069352486
1531.72,-0.069464488
1531.8,-0.069550706
1531.88,-0.069611266
1531.96,-0.069646115
1532.04,-0.069655499
1532.12,-0.069639133
1532.2,-0.069597087
1532.28,-0.069529696
1532.36,-0.069437061
1532.44,-0.06931932
1532.52,-0.069176776
1532.6,-0.069009662
1532.68,-0.068817952
1532.76,-0.068601682
1532.84,-0.068360958
1532.92,-0.068095849
1533,-0.067807351
1533.08,-0.067495442
1533.16,-0.067160248
1533.24,-0.066801961
1533.32,-0.066421
1533.4,-0.066017644
1533.48,-0.065592013
1533.56,-0.065144398
1533.64,-0.064674954
1533.72,-0.064184088
1533.8,-0.063672138
1533.88,-0.063139494
1533.96,-0.062586344
1534.04,-0.062012977
1534.12,-0.061419824
1534.2,-0.060807337
1534.28,-0.060175809
1534.36,-0.05952592
1534.44,-0.058857968
1534.52,-0.058172374
1534.6,-0.057469394
1534.68,-0.05674923
1534.76,-0.056012139
1534.84,-0.055258414
1534.92,-0.054488505
1535,-0.053703017
1535.08,-0.052902486
1535.16,-0.052087486
1535.24,-0.051258332
1535.32,-0.050415393
1535.4,-0.049559218
1535.48,-0.048690459
1535.56,-0.047809433
1535.64,-0.046916581
1535.72,-0.046012157
1535.8,-0.045096555
1535.88,-0.044170371
1535.96,-0.043233912
1536.04,-0.042288133
1536.12,-0.041333471
1536.2,-0.040370263
1536.28,-0.039398903
1536.36,-0.038419894
1536.44,-0.037433714
1536.52,-0.036440688
1536.6,-0.035441351
1536.68,-0.034436255
1536.76,-0.033426021
1536.84,-0.032411246
1536.92,-0.031392447
1537,-0.030370085
1537.08,-0.029344549
1537.16,-0.028315503
1537.24,-0.027284058
1537.32,-0.026250638
1537.4,-0.02521597
1537.48,-0.024180648
1537.56,-0.023145003
1537.64,-0.022109426
1537.72,-0.021074375
1537.8,-0.020040331
1537.88,-0.019007816
1537.96,-0.017977379
1538.04,-0.016949549
1538.12,-0.015924683
1538.2,-0.014903079
1538.28,-0.013885248
1538.36,-0.012871675
1538.44,-0.011862681
1538.52,-0.010858775
1538.6,-0.00986047
1538.68,-0.008868269
1538.76,-0.007882529
1538.84,-0.006903641
1538.92,-0.005931922
1539,-0.004967802
1539.08,-0.004011801
1539.16,-0.003064483
1539.24,-0.002126267
1539.32,-0.001197504
1539.4,-0.000278398
1539.48,0.000631047
1539.56,0.001530369
1539.64,0.002418878
1539.72,0.003296482
1539.8,0.004162851
1539.88,0.005017425
1539.96,0.005859715
1540.04,0.006689515
1540.12,0.007506418
1540.2,0.00831036
1540.28,0.00910096
1540.36,0.009877825
1540.44,0.010640783
1540.52,0.011389822
1540.6,0.012124589
1540.68,0.012844547
1540.76,0.013549449
1540.84,0.014239172
1540.92,0.014913453
1541,0.015572056
1541.08,0.016214743
1541.16,0.016841476
1541.24,0.017452097
1541.32,0.018046315
1541.4,0.018623869
1541.48,0.019184625
1541.56,0.019728503
1541.64,0.020255428
1541.72,0.020765166
1541.8,0.021257496
1541.88,0.02173213
1541.96,0.022189198
1542.04,0.022628808
1542.12,0.023050761
1542.2,0.023455048
1542.28,0.023841449
1542.36,0.024209695
1542.44,0.024559735
1542.52,0.024891616
1542.6,0.025205139
1542.68,0.025500307
1542.76,0.025777198
1542.84,0.026036003
1542.92,0.026276982
1543,0.026499869
1543.08,0.026704617
1543.16,0.026891305
1543.24,0.027059673
1543.32,0.027209711
1543.4,0.027341543
1543.48,0.027455319
1543.56,0.027551247
1543.64,0.027629431
1543.72,0.02769003
1543.8,0.027733133
1543.88,0.027758537
1543.96,0.027766402
1544.04,0.027756368
1544.12,0.027729311
1544.2,0.027685167
1544.28,0.02762416
1544.36,0.027546346
1544.44,0.027451721
1544.52,0.027340428
1544.6,0.027212792
1544.68,0.027068992
1544.76,0.026908999
1544.84,0.026732952
1544.92,0.026541054
1545,0.02633377
1545.08,0.026111195
1545.16,0.025873483
1545.24,0.025621167
1545.32,0.025354382
1545.4,0.025073347
1545.48,0.024778253
1545.56,0.024469031
1545.64,0.024145941
1545.72,0.023809384
1545.8,0.023459641
1545.88,0.023096778
1545.96,0.022721088
1546.04,0.022332885
1546.12,0.021932499
1546.2,0.021520144
1546.28,0.021096154
1546.36,0.02066092
1546.44,0.020214597
1546.52,0.019757542
1546.6,0.019290223
1546.68,0.018812699
1546.76,0.018325254
1546.84,0.017827904
1546.92,0.017321065
1547,0.016805336
1547.08,0.016280939
1547.16,0.01574812
1547.24,0.015207165
1547.32,0.014658374
1547.4,0.014102092
1547.48,0.013538504
1547.56,0.0129677
1547.64,0.012390479
1547.72,0.011807576
1547.8,0.011218715
1547.88,0.010623997
1547.96,0.010023787
1548.04,0.009418507
1548.12,0.008808638
1548.2,0.00819462
1548.28,0.007576862
1548.36,0.006955641
1548.44,0.006331297
1548.52,0.005703775
1548.6,0.005073161
1548.68,0.004439982
1548.76,0.003804693
1548.84,0.003167455
1548.92,0.002528717
1549,0.001888817
1549.08,0.001248031
1549.16,0.000606826
1549.24,-3.45E-05
1549.32,-0.000675716
1549.4,-0.00131648
1549.48,-0.001956245
1549.56,-0.002594873
1549.64,-0.003232157
1549.72,-0.00386777
1549.8,-0.004501583
1549.88,-0.00513323
1549.96,-0.005762363
1550.04,-0.006388754
1550.12,-0.007012109
1550.2,-0.007632114
1550.28,-0.008248513
1550.36,-0.008860941
1550.44,-0.009468864
1550.52,-0.010072366
1550.6,-0.010670937
1550.68,-0.011264382
1550.76,-0.011852443
1550.84,-0.012434857
1550.92,-0.013011448
1551,-0.013582018
1551.08,-0.014146249
1551.16,-0.014703747
1551.24,-0.015254285
1551.32,-0.01579766
1551.4,-0.016333775
1551.48,-0.016862263
1551.56,-0.017382881
1551.64,-0.017895509
1551.72,-0.018399927
1551.8,-0.018895901
1551.88,-0.019383227
1551.96,-0.019861439
1552.04,-0.02033019
1552.12,-0.020789465
1552.2,-0.021239057
1552.28,-0.021678784
1552.36,-0.02210856
1552.44,-0.022528174
1552.52,-0.022937358
1552.6,-0.023336055
1552.68,-0.023724193
1552.76,-0.024101559
1552.84,-0.024467935
1552.92,-0.024822974
1553,-0.025166161
1553.08,-0.025497591
1553.16,-0.025817177
1553.24,-0.026124829
1553.32,-0.026420479
1553.4,-0.026703903
1553.48,-0.026974971
1553.56,-0.027233515
1553.64,-0.027479375
1553.72,-0.027712359
1553.8,-0.027932335
1553.88,-0.028139275
1553.96,-0.028333119
1554.04,-0.028513827
1554.12,-0.028681202
1554.2,-0.02883515
1554.28,-0.028975576
1554.36,-0.029102511
1554.44,-0.029215494
1554.52,-0.029314464
1554.6,-0.029399462
1554.68,-0.029470392
1554.76,-0.029527201
1554.84,-0.029570046
1554.92,-0.029598772
1555,-0.029613096
1555.08,-0.029612741
1555.16,-0.029597866
1555.24,-0.02956852
1555.32,-0.029524791
1555.4,-0.029466519
1555.48,-0.029393572
1555.56,-0.029305944
1555.64,-0.02920363
1555.72,-0.029086707
1555.8,-0.02895533
1555.88,-0.028809032
1555.96,-0.02864773
1556.04,-0.028471578
1556.12,-0.028280462
1556.2,-0.028074445
1556.28,-0.027853728
1556.36,-0.027618285
1556.44,-0.027368412
1556.52,-0.027104185
1556.6,-0.026825367
1556.68,-0.026531737
1556.76,-0.026223339
1556.84,-0.025900157
1556.92,-0.025561982
1557,-0.025209282
1557.08,-0.024841989
1557.16,-0.024460328
1557.24,-0.024064527
1557.32,-0.023654396
1557.4,-0.023229931
1557.48,-0.022790909
1557.56,-0.022337426
1557.64,-0.021869743
1557.72,-0.021387769
1557.8,-0.020892094
1557.88,-0.020382688
1557.96,-0.019860371
1558.04,-0.019324224
1558.12,-0.018774245
1558.2,-0.018210752
1558.28,-0.017633847
1558.36,-0.017043628
1558.44,-0.016440209
1558.52,-0.015823642
1558.6,-0.015193751
1558.68,-0.014551107
1558.76,-0.013895883
1558.84,-0.01322819
1558.92,-0.012548253
1559,-0.01185637
1559.08,-0.011152441
1559.16,-0.010436705
1559.24,-0.009709116
1559.32,-0.008969609
1559.4,-0.008218451
1559.48,-0.007455943
1559.56,-0.006682263
1559.64,-0.005897579
1559.72,-0.00510238
1559.8,-0.004296781
1559.88,-0.00348092
1559.96,-0.002655013
1560.04,-0.001819118
1560.12,-0.000973432
1560.2,-0.000118163
1560.28,0.000746818
1560.36,0.001621302
1560.44,0.002504758
1560.52,0.003396813
1560.6,0.00429722
1560.68,0.005205654
1560.76,0.006122307
1560.84,0.007046913
1560.92,0.007979284
1561,0.008918609
1561.08,0.009864816
1561.16,0.010817928
1561.24,0.011777726
1561.32,0.012743995
1561.4,0.013716283
1561.48,0.014694409
1561.56,0.015678132
1561.64,0.016667565
1561.72,0.017661301
1561.8,0.018659515
1561.88,0.019661782
1561.96,0.020668382
1562.04,0.021678965
1562.12,0.022693175
1562.2,0.023710687
1562.28,0.024731136
1562.36,0.025754206
1562.44,0.026779591
1562.52,0.027807022
1562.6,0.028836165
1562.68,0.029866775
1562.76,0.030898293
1562.84,0.03193062
1562.92,0.032963399
1563,0.033996212
1563.08,0.035028715
1563.16,0.036060584
1563.24,0.037091566
1563.32,0.038121419
1563.4,0.039149788
1563.48,0.040176313
1563.56,0.041200594
1563.64,0.04222232
1563.72,0.043241135
1563.8,0.044256777
1563.88,0.045268923
1563.96,0.046277016
1564.04,0.047280599
1564.12,0.048279284
1564.2,0.04927267
1564.28,0.050260798
1564.36,0.051243212
1564.44,0.052219703
1564.52,0.053189903
1564.6,0.054153624
1564.68,0.055110731
1564.76,0.056060202
1564.84,0.057001663
1564.92,0.057934764
1565,0.058859086
1565.08,0.059774371
1565.16,0.060680354
1565.24,0.061576846
1565.32,0.062463399
1565.4,0.06333972
1565.48,0.064205401
1565.56,0.065060088
